Gender,Rural_or_not,BIPOC_or_not,FirstGen_or_not,Completed_FAFSA,Exp_FamilyContribution,Adjusted_GrossIncome,Got_FedGrants,Got_NeedBasedAid,Got_Any_Aid
F,0,1,0,1,31558.0,135581.0,0,0,1
F,0,0,0,1,27989.0,130149.0,0,0,1
F,0,0,0,1,31926.0,173029.0,0,0,1
M,0,0,0,1,5611.0,55239.0,1,1,1
F,0,0,0,1,37600.0,216871.0,0,0,0
M,0,0,0,1,570.0,34738.0,1,1,1
M,0,1,0,1,1439.0,37891.0,1,1,1
F,0,1,0,1,9322.0,100519.0,0,1,1
M,0,1,0,1,99458.0,209356.0,0,0,1
M,0,1,0,1,28694.0,116953.0,0,0,1
F,0,0,0,1,4894.0,52359.0,1,1,1
F,0,1,1,1,10964.0,73259.0,0,1,1
M,0,1,0,1,30579.0,206300.0,0,0,1
M,0,0,0,1,100.0,7166.0,1,1,1
M,0,1,0,1,15636.0,98554.0,0,0,1
F,0,1,0,1,119265.0,164029.0,0,0,1
M,0,0,1,1,22753.0,112715.0,0,1,1
M,0,1,0,1,181139.0,386806.0,0,0,1
M,0,0,0,1,17165.0,140120.0,0,0,1
F,0,1,0,1,38073.0,174486.0,0,0,1
F,0,0,0,1,75346.0,473752.0,0,0,1
M,0,0,0,1,2655.0,78824.0,1,1,1
F,0,0,0,1,55463.0,131491.0,0,0,1
F,0,0,0,1,42659.0,159961.0,0,0,1
F,0,0,0,1,292931.0,309731.0,0,0,1
M,0,1,0,1,31819.0,145356.0,0,0,1
M,0,0,0,1,61453.0,183924.0,0,0,1
M,0,0,0,1,83636.0,240526.0,0,0,0
M,0,0,0,1,64794.0,173265.0,0,0,1
M,0,1,0,1,182171.0,506726.0,0,0,1
M,0,1,0,1,19819.0,82238.0,0,1,1
F,0,0,0,1,113079.0,220839.0,0,0,1
M,0,1,0,1,7296.0,24428.0,0,0,1
F,0,1,0,1,5884.0,57513.0,0,1,1
F,0,0,0,1,11533.0,52567.0,0,1,1
F,0,0,0,1,65047.0,302161.0,0,0,0
M,0,1,0,1,200987.0,525470.0,0,0,0
F,0,0,0,1,15400.0,100691.0,0,0,0
M,1,1,0,1,6254.0,68566.0,0,1,1
F,0,1,0,1,44754.0,195410.0,0,0,0
M,0,1,0,1,779.0,40838.0,1,1,1
M,0,0,0,1,125357.0,158091.0,0,0,1
F,0,0,0,1,242300.0,119877.0,0,0,0
F,0,0,0,1,30484.0,142842.0,0,0,1
F,0,0,0,1,68725.0,236511.0,0,0,1
F,0,0,0,1,92451.0,299587.0,0,0,0
F,0,0,0,1,17823.0,105730.0,0,1,1
F,0,0,0,1,108460.0,370497.0,0,0,1
M,0,0,0,1,9060.0,80623.0,0,1,1
F,0,0,0,1,25225.0,178352.0,0,0,0
M,0,1,0,1,208201.0,94333.0,0,0,0
F,0,0,0,1,27523.0,99973.0,0,0,1
M,0,1,0,1,19220.0,173886.0,0,1,1
F,0,0,0,1,17089.0,56528.0,0,1,1
M,0,0,0,1,12596.0,87268.0,0,1,1
F,0,0,0,1,5767.0,61583.0,0,1,1
M,0,1,1,1,1719.0,79028.0,1,1,1
M,0,0,0,1,70662.0,176220.0,0,0,1
F,0,0,0,1,128837.0,314209.0,0,0,0
M,0,0,0,1,1891.0,33836.0,1,1,1
M,0,0,0,1,40935.0,159501.0,0,0,1
M,0,0,0,1,79499.0,189788.0,0,0,1
M,0,0,0,1,89378.0,258844.0,0,0,1
M,0,1,0,1,38605.0,182074.0,0,0,1
F,0,0,0,1,31638.0,82882.0,0,0,1
M,0,0,0,1,65234.0,226449.0,0,0,0
F,0,0,0,1,35011.0,153763.0,0,0,1
F,0,1,0,1,99998.0,450615.0,0,0,0
M,0,1,0,1,18788.0,164055.0,0,1,1
M,0,0,0,1,17098.0,97451.0,0,0,1
M,0,1,0,1,68735.0,265244.0,0,0,1
M,0,0,0,1,87168.0,311748.0,0,0,1
M,0,0,0,1,64629.0,260313.0,0,0,1
M,0,0,0,1,16499.0,93349.0,0,1,1
F,0,0,0,1,25859.0,141115.0,0,0,1
F,0,0,0,1,5344.0,74915.0,1,1,1
F,0,0,0,1,1087.0,35002.0,0,0,0
F,0,0,0,1,222982.0,544756.0,0,0,1
M,0,1,0,1,17278.0,84172.0,0,1,1
M,0,1,1,1,1277.0,39961.0,1,1,1
F,0,0,0,1,26245.0,109486.0,0,1,1
F,0,1,0,1,21320.0,112519.0,0,0,0
M,0,1,0,1,296033.0,275207.0,0,0,0
M,0,0,0,1,68360.0,181023.0,0,0,0
M,0,0,0,1,122733.0,356622.0,0,0,1
M,0,0,0,1,19194.0,151586.0,0,1,1
M,0,0,0,1,26939.0,190712.0,0,0,1
F,0,0,0,1,4749.0,103965.0,1,1,1
M,0,1,0,1,19411.0,138473.0,0,1,1
M,0,1,1,1,3170.0,47566.0,1,1,1
M,0,0,0,1,4038.0,59301.0,1,1,1
F,0,0,0,1,52938.0,190319.0,0,0,0
F,0,0,1,1,24366.0,104102.0,0,0,0
F,0,0,0,1,20386.0,226250.0,0,0,0
M,0,0,0,1,44259.0,250720.0,0,0,1
F,0,0,0,1,4113.0,22280.0,1,1,1
M,0,0,0,1,32322.0,127771.0,0,1,1
F,0,1,0,1,12562.0,175264.0,0,1,1
M,0,0,0,1,49489.0,176343.0,0,0,1
F,0,0,0,1,28123.0,119792.0,0,1,1
F,1,1,1,1,24774.0,78307.0,0,0,1
F,0,1,0,1,10937.0,77030.0,0,1,1
M,0,1,0,1,46715.0,187121.0,0,0,1
M,0,0,0,1,30501.0,124512.0,0,1,1
F,0,0,0,1,105363.0,276980.0,0,0,1
F,0,0,0,1,26131.0,125743.0,0,1,1
M,0,0,0,1,79433.0,223940.0,0,0,1
M,0,0,0,1,5635.0,49465.0,1,1,1
M,0,1,0,1,7109.0,66500.0,0,1,1
F,0,0,0,1,40837.0,135870.0,0,0,1
M,0,0,0,1,158398.0,208770.0,0,0,1
M,0,0,0,1,28084.0,116804.0,0,1,1
M,0,1,0,1,10.0,21120.0,1,1,1
M,0,1,0,1,65124.0,354805.0,0,0,1
F,0,1,1,1,10034.0,74845.0,0,1,1
F,0,0,0,1,42342.0,155971.0,0,0,1
M,0,1,0,1,9358.0,86347.0,0,0,0
F,0,1,0,1,84176.0,171364.0,0,0,0
F,0,0,0,1,1342.0,48523.0,1,1,1
F,0,1,0,1,13180.0,82772.0,0,1,1
F,0,1,0,1,151878.0,210652.0,0,0,0
F,0,1,0,1,48384.0,136596.0,0,0,1
M,0,0,0,1,2163.0,51381.0,1,1,1
M,0,1,0,1,14714.0,83247.0,0,1,1
M,0,0,0,1,31325.0,141171.0,0,0,1
F,0,1,1,1,10665.0,79160.0,0,1,1
F,0,0,0,1,29374.0,132586.0,0,0,1
M,0,0,0,1,149801.0,309485.0,0,0,1
M,0,1,0,1,33957.0,129854.0,0,0,1
F,0,0,0,1,106224.0,135781.0,0,0,1
F,0,0,0,1,46580.0,294632.0,0,0,1
F,0,1,0,1,76778.0,224060.0,0,0,1
F,0,0,0,1,65047.0,302161.0,0,0,1
M,0,0,0,1,2830.0,29784.0,1,1,1
F,0,0,1,1,16475.0,73910.0,0,0,1
F,0,0,0,1,75953.0,204330.0,0,0,1
F,0,0,0,1,23286.0,77456.0,0,0,1
F,0,1,0,1,72926.0,273705.0,0,0,1
M,0,0,0,1,58168.0,199651.0,0,0,1
F,0,1,0,1,3677.0,57159.0,1,1,1
F,0,1,1,1,2048.0,15953.0,1,1,1
M,0,0,0,1,98000.0,269671.0,0,0,1
M,0,1,0,1,31691.0,140639.0,0,0,1
M,0,0,0,1,69943.0,172665.0,0,0,0
M,0,0,0,1,166138.0,91944.0,0,0,1
M,0,0,0,1,32443.0,89651.0,0,0,1
M,0,0,1,1,11369.0,122198.0,0,1,1
M,0,0,0,1,155823.0,216667.0,0,0,1
F,0,1,0,1,1368.0,35259.0,1,1,1
F,0,0,0,1,42809.0,129680.0,0,0,1
F,0,0,1,1,15600.0,92442.0,0,1,1
M,0,0,0,1,59588.0,186351.0,0,0,1
M,0,1,0,1,92006.0,249010.0,0,0,0
F,0,0,0,1,59358.0,197261.0,0,0,1
F,0,0,0,1,26775.0,135699.0,0,1,1
F,0,0,0,1,51282.0,164926.0,0,0,1
M,0,0,1,1,6510.0,78403.0,0,1,1
M,0,0,0,1,29391.0,226613.0,0,1,1
M,0,0,0,1,32375.0,156231.0,0,0,1
F,0,0,0,1,6582.0,92718.0,0,1,1
M,0,0,0,1,13382.0,131956.0,0,0,0
M,0,0,0,1,25149.0,131129.0,0,1,1
M,0,1,0,1,36885.0,253080.0,0,0,1
M,0,1,1,1,3111.0,58044.0,1,1,1
M,0,1,1,1,28975.0,214165.0,0,1,1
F,0,0,0,1,29226.0,196527.0,0,0,1
F,0,0,0,1,29603.0,188957.0,0,0,1
M,0,0,0,1,4698.0,56324.0,1,1,1
F,0,1,1,1,4826.0,70910.0,1,1,1
F,0,0,0,1,5889.0,26612.0,0,0,0
M,0,0,1,1,25201.0,76949.0,0,1,1
M,0,1,0,1,16953.0,147947.0,0,1,1
M,0,0,0,1,139201.0,494825.0,0,0,1
F,1,0,0,1,33927.0,60065.0,0,0,1
M,1,0,0,1,47293.0,171396.0,0,0,1
F,0,0,0,1,41498.0,158201.0,0,0,1
M,0,0,0,1,34136.0,207968.0,0,0,1
F,0,1,1,1,4831.0,53800.0,1,1,1
M,0,0,0,1,15213.0,82951.0,0,1,1
F,0,0,0,1,220.0,11827.0,1,1,1
M,0,0,0,1,115253.0,189629.0,0,0,1
F,0,0,0,1,22313.0,92319.0,0,0,0
F,0,1,1,1,13952.0,85095.0,0,1,1
F,0,0,0,1,41395.0,159948.0,0,0,1
M,0,0,0,1,91679.0,320578.0,0,0,1
F,0,0,0,1,9104.0,56707.0,0,0,1
M,0,0,0,1,81766.0,94477.0,0,0,0
F,0,1,1,1,4466.0,85680.0,1,1,1
M,0,0,0,1,146560.0,255199.0,0,0,1
M,1,0,0,1,63080.0,184462.0,0,0,1
F,0,0,0,1,25786.0,151142.0,0,1,1
M,0,1,0,1,30603.0,180640.0,0,0,0
F,0,0,0,1,81919.0,345880.0,0,0,1
M,0,1,1,1,1373.0,49520.0,1,1,1
F,0,0,0,1,240258.0,237207.0,0,0,1
M,0,0,0,1,1126.0,14734.0,1,1,1
F,1,1,1,1,40.0,41155.0,0,0,0
F,0,0,0,1,129472.0,193953.0,0,0,0
M,0,1,0,1,222.0,39600.0,1,1,1
F,0,0,0,1,13969.0,128270.0,0,1,1
F,0,0,0,1,95429.0,289678.0,0,0,0
M,0,1,0,1,30379.0,126956.0,0,0,1
M,0,0,0,1,175001.0,557017.0,0,0,1
F,1,0,0,1,40765.0,142488.0,0,0,1
F,1,0,0,1,54618.0,170041.0,0,0,0
F,0,1,0,1,25182.0,108343.0,0,0,1
M,0,0,0,1,71143.0,236819.0,0,0,1
F,1,0,0,1,39145.0,123501.0,0,0,1
F,1,0,0,1,23871.0,109489.0,0,0,1
M,0,0,0,1,90030.0,524680.0,0,0,0
F,1,0,0,1,27823.0,187290.0,0,1,1
F,0,0,0,1,15939.0,116383.0,0,0,1
M,0,1,0,1,4298.0,60126.0,1,1,1
M,0,0,0,1,160801.0,285108.0,0,0,1
M,0,0,0,1,46975.0,152079.0,0,0,1
F,0,1,0,1,32952.0,154153.0,0,1,1
F,0,0,1,1,30637.0,95601.0,0,0,1
M,0,1,1,1,1163.0,47733.0,1,1,1
M,0,0,0,1,92047.0,286110.0,0,0,1
F,0,0,1,1,38942.0,66315.0,0,0,0
M,0,0,0,1,24399.0,98263.0,0,0,1
M,0,1,0,1,43080.0,163605.0,0,0,1
F,0,0,0,1,88656.0,224826.0,0,0,1
M,0,1,1,1,8518.0,93439.0,0,1,1
F,0,0,0,1,14987.0,144029.0,0,1,1
F,0,0,1,1,3538.0,54673.0,0,0,1
M,0,1,1,1,153347.0,714236.0,0,0,1
F,0,1,0,1,36455.0,138253.0,0,0,1
M,0,0,0,1,4482.0,66206.0,1,1,1
M,0,0,0,1,42118.0,179070.0,0,0,1
M,0,0,1,1,33264.0,138000.0,0,0,0
F,0,0,0,1,9369.0,89157.0,0,1,1
M,0,0,0,1,26204.0,74906.0,0,0,1
F,0,1,1,1,5211.0,64630.0,1,1,1
M,0,0,0,1,39954.0,104453.0,0,0,1
M,0,0,0,1,71307.0,255746.0,0,0,0
F,0,0,0,1,5857.0,49221.0,0,1,1
F,0,1,0,1,60.0,4745.0,1,1,1
M,0,1,0,1,44052.0,144815.0,0,0,1
M,0,1,0,1,14044.0,56236.0,0,0,1
F,0,1,0,1,52891.0,155276.0,0,0,0
M,0,1,1,1,23349.0,64768.0,0,0,0
F,0,1,0,1,68411.0,221512.0,0,0,1
M,1,1,1,1,586.0,38271.0,1,1,1
F,0,0,0,1,263517.0,808587.0,0,0,1
F,0,0,0,1,32682.0,190301.0,0,0,1
F,0,0,0,1,118264.0,212261.0,0,0,1
M,0,1,0,1,2215.0,30863.0,1,1,1
M,0,0,0,1,17784.0,138931.0,0,1,1
F,0,0,0,1,18014.0,99987.0,0,1,1
M,0,0,1,1,18005.0,98991.0,0,1,1
F,0,0,0,1,25228.0,130996.0,0,1,1
F,0,0,1,1,16301.0,144969.0,0,0,1
M,0,1,1,1,7908.0,75711.0,0,1,1
M,0,1,0,1,5888.0,60341.0,0,1,1
F,0,0,0,1,18349.0,94334.0,0,1,1
M,0,1,0,1,34424.0,144217.0,0,0,1
M,0,0,0,1,54418.0,127273.0,0,0,1
M,0,1,0,1,140003.0,308142.0,0,0,1
M,0,0,0,1,14279.0,131259.0,0,1,1
F,0,0,0,1,7746.0,72389.0,0,1,1
F,0,0,0,1,103964.0,277635.0,0,0,0
M,0,1,0,1,62289.0,159185.0,0,0,1
M,0,0,0,1,19751.0,69674.0,0,0,1
M,0,0,0,1,179376.0,312785.0,0,0,0
F,0,0,0,1,49252.0,137041.0,0,0,1
M,0,0,0,1,52967.0,205181.0,0,0,0
M,0,0,0,1,30081.0,124045.0,0,0,1
M,0,0,0,1,7950.0,98844.0,0,1,1
F,0,1,0,1,9062.0,111483.0,0,1,1
F,1,1,0,1,36689.0,195928.0,0,0,1
M,0,0,1,1,4197.0,58198.0,1,1,1
F,0,0,0,1,102879.0,253015.0,0,0,1
M,1,1,1,1,18341.0,107900.0,0,0,0
F,1,1,0,1,48458.0,190754.0,0,0,1
M,0,0,1,1,1005.0,31845.0,1,1,1
M,0,0,1,1,44451.0,93965.0,0,0,1
F,1,0,0,1,2127.0,36274.0,1,1,1
M,0,1,1,1,16289.0,102124.0,0,0,0
F,0,0,0,1,200.0,7798.0,1,1,1
F,1,0,0,1,56593.0,142478.0,0,0,1
F,0,0,0,1,146896.0,283536.0,0,0,1
M,0,0,0,1,7054.0,66755.0,0,1,1
M,0,0,0,1,31259.0,154719.0,0,0,1
M,0,1,1,1,549.0,97438.0,1,1,1
M,0,1,0,1,62877.0,367862.0,0,0,1
F,0,1,0,1,33570.0,155927.0,0,0,1
M,0,1,0,1,5289.0,67583.0,1,1,1
F,0,0,0,1,236735.0,305862.0,0,0,1
M,0,0,0,1,23119.0,109321.0,0,0,1
M,0,0,0,1,101055.0,404680.0,0,0,0
M,0,0,0,1,84154.0,234000.0,0,0,0
F,0,0,0,1,113403.0,193639.0,0,0,0
F,0,0,0,1,40704.0,125217.0,0,0,0
F,0,1,0,1,85166.0,269975.0,0,0,1
F,0,1,1,1,25912.0,131206.0,0,1,1
M,0,1,0,1,76425.0,162048.0,0,0,1
M,0,0,0,1,232796.0,224267.0,0,0,0
M,1,0,0,1,154073.0,518649.0,0,0,1
M,0,1,1,1,12141.0,114002.0,0,1,1
M,0,0,0,1,30362.0,155196.0,0,1,1
F,1,1,1,1,5860.0,62111.0,0,1,1
F,0,1,0,1,19947.0,102684.0,0,1,1
F,0,0,0,1,75381.0,231845.0,0,0,1
F,0,0,0,1,248087.0,614147.0,0,0,1
F,0,1,0,1,13488.0,90282.0,0,1,1
F,0,0,0,1,54194.0,256343.0,0,0,0
M,0,0,0,1,12163.0,111577.0,0,1,1
F,0,1,0,1,7669.0,68010.0,0,1,1
M,0,0,0,1,100043.0,166610.0,0,0,1
M,0,1,0,1,16779.0,131835.0,0,1,1
F,0,0,0,1,228693.0,482095.0,0,0,1
M,0,0,1,1,2195.0,41611.0,1,1,1
F,0,0,0,1,3129.0,47086.0,1,1,1
F,0,0,0,1,39002.0,164574.0,0,0,1
F,0,1,0,1,22797.0,100500.0,0,0,0
F,0,1,1,1,7308.0,75824.0,0,1,1
F,0,0,0,1,130649.0,346190.0,0,0,1
M,0,1,1,1,197.0,40010.0,1,1,1
M,0,0,0,1,300.0,-4772.0,1,1,1
F,0,0,0,1,29163.0,224906.0,0,1,1
M,0,0,0,1,96715.0,87074.0,0,0,1
M,0,1,0,1,11660.0,118628.0,0,1,1
M,0,0,0,1,341340.0,230776.0,0,0,0
M,0,0,0,1,7491.0,54392.0,0,1,1
M,0,0,0,1,134308.0,265300.0,0,0,1
M,0,0,0,1,1087.0,28253.0,1,1,1
M,0,0,0,1,59862.0,155276.0,0,1,1
M,0,0,0,1,12073.0,85586.0,0,1,1
F,0,0,0,1,389516.0,390982.0,0,0,1
F,0,0,0,1,112810.0,316361.0,0,0,1
F,1,0,0,1,37164.0,163644.0,0,0,1
M,0,0,0,1,348628.0,631580.0,0,0,1
F,0,0,0,1,883.0,23219.0,1,1,1
F,0,0,0,1,252196.0,416524.0,0,0,0
M,0,1,1,1,4661.0,63019.0,1,1,1
F,0,0,0,1,36842.0,160066.0,0,0,1
M,0,1,0,1,107986.0,228377.0,0,0,1
F,0,1,0,1,31935.0,111509.0,0,0,1
M,0,0,0,1,36813.0,203192.0,0,0,1
F,0,1,1,1,8886.0,107153.0,0,1,1
F,0,1,0,1,18105.0,142558.0,0,1,1
F,0,1,1,1,3226.0,51135.0,1,1,1
M,0,1,0,1,103947.0,207010.0,0,0,0
F,0,0,0,1,9307.0,74491.0,0,1,1
F,0,1,0,1,19990.0,111404.0,0,0,1
F,1,0,0,1,12457.0,44577.0,0,0,1
F,0,1,1,1,2043.0,43852.0,1,1,1
F,0,0,0,1,155406.0,234151.0,0,0,0
F,0,0,0,1,47963.0,174533.0,0,0,1
M,0,0,0,1,14743.0,64052.0,0,0,0
F,0,1,1,1,298.0,23495.0,1,1,1
M,0,0,0,1,23208.0,109826.0,0,1,1
M,0,0,0,1,25857.0,98965.0,0,0,1
M,0,0,0,1,17477.0,131112.0,0,0,1
F,0,1,1,1,6309.0,82963.0,0,1,1
M,0,1,0,1,185468.0,401605.0,0,0,1
M,0,1,0,1,62582.0,222263.0,0,0,1
F,0,0,1,1,809.0,44223.0,1,1,1
F,0,0,0,1,425979.0,775080.0,0,0,1
M,0,0,0,1,164880.0,450273.0,0,0,1
F,0,0,0,1,43933.0,313749.0,0,0,1
M,0,0,0,1,2427.0,45187.0,1,1,1
M,0,0,0,1,593418.0,168597.0,0,0,1
M,0,1,0,1,11682.0,116555.0,0,1,1
F,0,0,1,1,10241.0,79066.0,0,1,1
M,0,0,0,1,75649.0,165162.0,0,0,1
F,1,0,0,1,2943.0,9646.0,1,1,1
M,0,0,0,1,6126.0,62461.0,0,1,1
M,0,0,1,1,10326.0,75722.0,0,1,1
M,1,0,0,1,26978.0,187171.0,0,0,1
M,0,0,0,1,38413.0,127587.0,0,0,1
M,0,0,0,1,42541.0,176280.0,0,0,1
M,0,0,0,1,112294.0,312308.0,0,0,1
F,0,0,0,1,82054.0,230000.0,0,0,0
F,0,1,0,1,4915.0,94570.0,1,1,1
F,0,0,1,1,2460.0,84612.0,1,1,1
F,0,0,0,1,48373.0,227333.0,0,0,1
M,0,1,0,1,2492.0,49864.0,1,1,1
F,0,0,0,1,18636.0,161866.0,0,0,1
F,0,1,0,1,11509.0,113840.0,0,1,1
F,0,0,0,1,52873.0,203011.0,0,0,1
M,0,0,0,1,87365.0,174947.0,0,0,1
M,0,0,0,1,162785.0,464913.0,0,0,1
M,0,0,0,1,22420.0,150344.0,0,1,1
F,0,0,0,1,16439.0,134806.0,0,1,1
M,0,0,0,1,40085.0,158531.0,0,0,1
M,1,1,1,1,2780.0,67821.0,1,1,1
M,0,1,0,1,99822.0,137350.0,0,0,1
M,1,1,0,1,25816.0,221116.0,0,0,1
F,0,0,0,1,234871.0,354574.0,0,0,0
F,0,1,0,1,67903.0,315478.0,0,0,1
F,0,0,0,1,37778.0,155148.0,0,0,1
M,0,0,0,1,16465.0,132143.0,0,1,1
F,0,0,0,1,59410.0,190595.0,0,0,1
M,0,0,0,1,18501.0,59593.0,0,1,1
F,0,0,1,1,15189.0,104542.0,0,0,0
M,0,0,0,1,47405.0,73451.0,0,0,1
M,1,0,0,1,28333.0,193250.0,0,0,1
M,0,0,0,1,10513.0,57042.0,0,1,1
F,1,0,0,1,25150.0,121894.0,0,1,1
F,0,0,0,1,38078.0,147036.0,0,0,1
F,0,0,0,1,95473.0,185956.0,0,0,1
F,0,0,0,1,19091.0,94520.0,0,0,0
M,0,1,0,1,115095.0,141380.0,0,0,1
F,0,1,0,1,39256.0,166953.0,0,0,1
M,0,1,1,1,214.0,44311.0,1,1,1
F,0,0,0,1,3974.0,53281.0,1,1,1
M,0,0,1,1,64276.0,174149.0,0,0,1
F,0,0,0,1,60180.0,140048.0,0,0,1
F,0,1,0,1,29125.0,137335.0,0,0,1
F,0,0,0,1,34291.0,90228.0,0,0,1
F,1,1,0,1,67350.0,397633.0,0,0,0
M,0,1,1,1,936.0,31443.0,1,1,1
M,0,1,1,1,1296.0,50898.0,1,1,1
F,0,1,0,1,174162.0,591501.0,0,0,1
M,0,0,1,1,97112.0,244742.0,0,0,1
M,0,0,0,1,62936.0,200339.0,0,0,0
M,0,1,1,1,5807.0,63632.0,0,1,1
M,0,1,0,1,10880.0,71243.0,0,1,1
M,0,1,1,1,10336.0,91051.0,0,1,1
M,0,1,0,1,31608.0,119344.0,0,0,1
M,0,1,1,1,5010.0,50971.0,1,1,1
M,0,1,0,1,156706.0,271754.0,0,0,1
M,0,0,0,1,343302.0,667854.0,0,0,1
M,0,1,0,1,25791.0,101500.0,0,1,1
M,0,1,0,1,28362.0,123328.0,0,0,0
F,0,1,0,1,35117.0,143017.0,0,0,1
M,0,0,0,1,116157.0,177366.0,0,0,0
F,0,0,0,1,163147.0,104061.0,0,0,1
M,0,0,0,1,46535.0,161441.0,0,0,1
F,0,1,0,1,999999.0,43537.0,0,0,1
M,0,0,0,1,17514.0,141525.0,0,1,1
M,0,0,0,1,5121.0,45012.0,1,1,1
M,0,0,0,1,32377.0,221022.0,0,0,1
M,0,1,1,1,71376.0,181712.0,0,0,1
F,0,1,0,1,30668.0,231901.0,0,1,1
F,0,0,0,1,57636.0,158405.0,0,0,1
M,0,0,0,1,32407.0,170953.0,0,0,1
M,0,0,0,1,33776.0,175537.0,0,0,1
F,0,0,0,1,18452.0,165658.0,0,1,1
F,0,1,0,1,33244.0,80477.0,0,0,1
M,0,0,0,1,45702.0,159809.0,0,0,1
F,0,0,0,1,22623.0,86578.0,0,1,1
M,0,0,0,1,45906.0,179725.0,0,0,1
M,0,1,1,1,13638.0,60000.0,0,0,1
M,0,0,0,1,50532.0,165243.0,0,0,1
F,0,1,0,1,195305.0,310394.0,0,0,1
M,1,0,0,1,27159.0,78542.0,0,1,1
M,0,0,0,1,17308.0,128605.0,0,1,1
F,0,0,0,1,37374.0,149838.0,0,0,0
M,0,0,0,1,63088.0,214063.0,0,0,1
M,0,1,1,1,13294.0,94431.0,0,1,1
M,0,0,0,1,206804.0,373456.0,0,0,0
F,1,0,0,1,23084.0,128191.0,0,1,1
M,0,1,0,1,33130.0,159691.0,0,0,1
F,0,0,0,1,18172.0,151720.0,0,1,1
F,0,0,0,1,44373.0,172251.0,0,0,0
M,0,0,1,1,56558.0,195446.0,0,0,0
M,0,0,0,1,4287.0,73609.0,1,1,1
F,0,1,0,1,9180.0,72728.0,0,1,1
M,0,0,0,1,17008.0,160144.0,0,1,1
M,0,1,0,1,21743.0,133289.0,0,1,1
M,0,0,0,1,67821.0,161656.0,0,0,1
M,0,0,0,1,22059.0,162729.0,0,0,1
M,0,0,0,1,97775.0,343856.0,0,0,0
F,0,0,0,1,18583.0,151638.0,0,1,1
M,0,0,0,1,165611.0,433969.0,0,0,1
F,0,1,0,1,16595.0,111777.0,0,0,1
F,0,0,1,1,10208.0,124017.0,0,1,1
M,0,0,0,1,17894.0,87910.0,0,1,1
M,0,0,0,1,199474.0,973730.0,0,0,1
M,0,0,0,1,22197.0,89940.0,0,0,0
M,1,0,0,1,8675.0,99293.0,0,0,1
M,0,1,0,1,136714.0,203876.0,0,0,1
M,0,0,0,1,106822.0,383904.0,0,0,1
M,0,0,0,1,54986.0,115006.0,0,0,1
M,0,0,0,1,23156.0,188427.0,0,1,1
F,0,0,0,1,67952.0,243296.0,0,0,1
F,0,0,0,1,113604.0,190437.0,0,0,1
F,0,1,0,1,41685.0,182800.0,0,0,1
F,0,0,0,1,65325.0,131000.0,0,0,1
M,0,0,0,1,23253.0,117103.0,0,1,1
M,0,0,0,1,48428.0,150091.0,0,0,0
M,0,0,0,1,627.0,34927.0,1,1,1
M,0,1,0,1,17725.0,142558.0,0,1,1
M,0,0,0,1,129185.0,490891.0,0,0,1
M,0,0,0,1,28405.0,130981.0,0,0,1
M,0,0,0,1,5653.0,53244.0,1,1,1
M,1,0,0,1,109996.0,189517.0,0,0,1
M,0,1,0,1,26123.0,194178.0,0,0,1
F,0,1,0,1,2582.0,59857.0,1,1,1
M,0,0,1,1,33526.0,144427.0,0,0,1
M,0,0,0,1,9672.0,89622.0,0,1,1
F,0,0,0,1,76203.0,263968.0,0,0,0
F,0,0,0,1,32464.0,85784.0,0,0,1
M,0,0,0,1,22741.0,147609.0,0,1,1
F,0,1,0,1,8305.0,83784.0,0,1,1
F,0,1,0,1,120046.0,197696.0,0,0,1
F,0,0,0,1,55252.0,474624.0,0,0,1
F,0,0,0,1,107540.0,259311.0,0,0,1
F,0,1,1,1,3290.0,86107.0,1,1,1
F,0,0,0,1,3507.0,53497.0,1,1,1
F,0,0,0,1,165264.0,213229.0,0,0,1
M,0,0,0,1,57648.0,205718.0,0,0,1
F,0,1,0,1,34546.0,300133.0,0,0,1
F,0,0,0,1,51640.0,351717.0,0,0,1
M,0,1,1,1,7083.0,95475.0,0,0,1
M,0,1,1,1,1369.0,58421.0,1,1,1
F,0,0,0,1,31020.0,233983.0,0,0,1
M,0,0,0,1,247466.0,299617.0,0,0,0
F,0,0,1,1,4342.0,69509.0,1,1,1
M,1,0,1,1,12666.0,93699.0,0,0,1
M,0,1,0,1,77143.0,191263.0,0,0,1
M,0,0,0,1,46196.0,159478.0,0,0,1
F,1,0,0,1,7879.0,77712.0,0,0,0
F,0,1,1,1,7324.0,98216.0,0,1,1
F,0,0,0,1,28783.0,93012.0,0,0,1
M,0,1,0,1,15259.0,96246.0,0,1,1
F,0,0,0,1,11747.0,121004.0,0,1,1
M,1,1,0,1,2362.0,59320.0,1,1,1
M,0,1,1,1,3338.0,47807.0,1,1,1
M,0,0,0,1,85877.0,256224.0,0,0,1
F,0,0,0,1,20071.0,168627.0,0,0,1
M,0,1,1,1,15152.0,83311.0,0,0,1
M,1,0,0,1,8750.0,101223.0,0,1,1
F,0,1,0,1,11555.0,71823.0,0,1,1
M,0,0,0,1,6530.0,28474.0,0,1,1
M,0,1,1,1,23338.0,125355.0,0,0,0
F,0,0,0,1,28258.0,128050.0,0,0,1
M,1,0,0,1,29261.0,137102.0,0,1,1
M,0,0,0,1,52591.0,81658.0,0,0,1
M,0,0,0,1,83835.0,280555.0,0,0,1
M,0,1,0,1,60622.0,140275.0,0,0,1
F,0,0,0,1,134879.0,380962.0,0,0,1
